,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
4252,U001,0200769623,WAL-MAR trust,2020-04-11 05:46:11.000000000,2020.0,1930732728.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,18024.531,
4253,U001,0200769623,WAL-MAR systems,2020-04-05 03:00:06.500000000,2020.0,1930710410.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,137.781,
4254,U001,0200748108,KROGER co,2020-03-25 09:38:48.578125000,2020.0,1930651734.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,90263.83099999999,
4255,U001,0200769623,WAL-MAR corp,2020-03-27 15:46:37.531250000,2020.0,1930654392.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,9749.971,
4256,U001,0200418007,AM llc,2020-04-10 08:12:43.593750000,2020.0,1930718805.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,17440.584,
4257,U001,0200763489,GENERAL corporation,2020-03-16 05:17:14.187500000,2020.0,1930599786.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,10007.521999999999,
4258,U001,CCU013,KRAFT F llc,2020-04-09 09:31:54.500000000,2020.0,1930567564.0,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAX2,2424.0649999999996,31-45
4259,U001,0200741174,M B  us,2020-04-13 07:10:21.585937500,2020.0,1930715600.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,5893.699,
4260,U001,0200418007,AM corp,2020-03-21 14:17:43.968750000,2020.0,1930626231.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,1686.916,
4261,U001,200739006,AL co,2020-03-15 14:47:45.937500000,2020.0,1930582327.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,10527.411999999998,
4262,U001,0200759878,SA trust,2020-04-13 01:54:56.781250000,2020.0,1930738111.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,14539.399,
4263,U001,0200772670,ASSOCIAT systems,2020-04-24 04:15:59.312500000,2020.0,1930777460.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAU5,11894.595999999998,
4264,U001,0200020431,DEC in,2020-04-17 02:31:01.937500000,2020.0,1930817835.0,2020-04-23 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,7546.629999999999,
4265,U001,0200744019,TARG corporation,2020-05-08 08:20:12.125000000,2020.0,1930826732.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,26849.487,
4266,U001,0200353024,DECA systems,2020-05-14 03:36:46.750000000,2020.0,1930876833.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,185.304,
4267,U001,0200769623,WAL-MAR foundation,2020-03-22 18:31:13.781250000,2020.0,1930651794.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,330.092,
4268,U001,0200769623,WAL-MAR corporation,2020-04-10 01:57:45.937500000,2020.0,1930731309.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,1254.862,
4269,U001,0200769623,WAL-MAR foundation,2020-03-17 12:57:45.500000000,2020.0,1930621748.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,3781.148,
4270,U001,0200769623,WAL-MAR corp,2020-04-11 22:26:30.500000000,2020.0,1930745164.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,3531.6749999999997,
4271,U001,0200726979,BJ'S  co,2020-04-21 19:46:30.687500000,2020.0,1930780719.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,1354.5839999999998,
4272,U001,0200794332,COST co,2020-03-13 21:04:21.812500000,2020.0,1930585673.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAAX,351.715,
4273,U001,0200769623,WAL-MAR foundation,2020-05-08 23:04:35.093750000,2020.0,1930832607.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,42890.554,
4274,CA02,140105686,SYSC us,2020-05-29 12:33:05.500000000,2020.0,2960631653.0,2020-04-30 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,6631.28,0-15
4275,U001,0200769623,WAL-MAR systems,2020-05-08 00:44:07.687500000,2020.0,1930837791.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,15222.452,
4276,U001,0200776463,KROGE ,2020-03-14 07:43:17.406250000,2020.0,1930594376.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,5520.9,
4277,U001,0200803720,DEC associates,2020-03-29 13:50:53.375000000,2020.0,1930691456.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,6937.454999999999,
4278,U001,0200769623,WAL-MAR trust,2020-03-18 15:14:30.625000000,2020.0,1930629577.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,28308.133,
4279,U001,0200762301,C&S WH foundation,2020-04-01 02:56:42.843750000,2020.0,1930685710.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,13063.463,
4280,CA02,0140104409,LOB us,2020-04-14 11:19:59.320312500,2020.0,2960625552.0,2020-04-02 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,135408.0,0-15
4281,U001,0200793568,SUPE ,2020-04-05 13:13:42.312500000,2020.0,1930693727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,81675.93,
4282,U001,0100000222,SMITHFIE in,2020-06-08 23:05:05.000000000,2020.0,1930852785.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,1682.422,16-30
4283,U001,0200769623,WAL-MAR in,2020-04-09 17:20:10.031250000,2020.0,1930718182.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,22911.231,
4284,U001,200761734,H E BUT corp,2020-03-24 04:07:10.250000000,2020.0,1930665853.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,36877.26,
4285,U001,0200769623,WAL-MAR in,2020-04-13 23:40:25.875000000,2020.0,1930749698.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,10225.557999999999,
4286,U001,0200439158,POST  llc,2020-04-29 18:13:26.609375000,2020.0,1930789562.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,12541.199999999999,
4287,U001,0200769623,WAL-MAR llc,2020-03-08 01:03:29.687500000,2020.0,1930577235.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,5275.549999999999,
4288,U001,0200769623,WAL-MAR in,2020-03-29 16:05:19.156250000,2020.0,1930670989.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,1328.74,
4289,U001,100000222,SMITHFIE corporation,2020-05-21 06:55:55.726562500,2020.0,1930847408.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,841.204,0-15
4290,U001,0200769623,WAL-MAR systems,2020-03-29 05:55:54.468750000,2020.0,1930672635.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,17733.709,
4291,U001,0200777735,NASH  systems,2020-05-11 18:18:11.625000000,2020.0,1930859640.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,13780.269999999999,
4292,U001,0200769623,WAL-MAR corporation,2020-03-15 11:03:34.875000000,2020.0,1930611440.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,14761.809999999998,
4293,U001,200769623,WAL-MAR in,2020-05-16 23:40:25.875000000,2020.0,1930874183.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,9007.453,
4294,U001,0200729290,KROGER us,2020-05-13 09:59:07.656250000,2020.0,1930855005.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,99674.54000000001,
4295,U001,0200148860,DOLLA systems,2020-04-26 01:33:40.375000000,2020.0,1930814607.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8925.399,
4296,U001,0200744019,TARG associates,2020-03-29 15:09:28.953125000,2020.0,1930654755.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,45331.573,
4297,U001,0200769623,WAL-MAR us,2020-04-10 00:51:19.718750000,2020.0,1930720100.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,22273.257999999998,
4298,U001,0200020431,DEC systems,2020-03-28 02:51:27.000000000,2020.0,1930676083.0,2020-03-20 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,262.962,
4299,U001,0200773364,U R M  systems,2020-04-21 09:29:51.562500000,2020.0,1930713266.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,17985.862999999998,0-15
4300,U001,0200769623,WAL-MAR co,2020-04-07 21:40:16.062500000,2020.0,1930718335.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,28085.981,
4301,U001,0200231309,SHERWO ,2020-03-20 21:22:33.125000000,2020.0,1930637248.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,11430.671,
4302,U001,0200780825,SYSCO FO foundation,2020-04-02 02:05:56.593750000,2020.0,1930671367.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,3469.3049999999994,
4303,U001,0200793568,SUPE corporation,2020-04-11 17:05:24.843750000,2020.0,1930727069.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,174.706,
4304,U001,0200706844,WINC in,2020-05-07 15:01:40.847656250,2020.0,1930813787.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,2824.1639999999998,0-15
4305,U001,0200744019,TARG corp,2020-03-29 17:15:08.906250000,2020.0,1930653783.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1276.24,
4306,U001,0200759082,INGL in,2020-05-01 06:08:03.562500000,2020.0,1930825844.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,60792.102,
4307,U001,0200726979,BJ'S  associates,2020-04-22 17:08:45.906250000,2020.0,1930779784.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,10826.998,
4308,U001,0200936373,SUPE trust,2020-04-26 15:03:38.125000000,2020.0,1930781592.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,52256.295,
4309,U001,0200705089,JETR trust,2020-05-15 08:43:51.468750000,2020.0,1930656013.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,4805.248,
4310,U001,200769623,WAL-MAR ,2020-05-19 18:05:12.750000000,2020.0,1930892043.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,4648.413,
4311,U001,0200769623,WAL-MAR co,2020-03-12 10:25:53.562500000,2020.0,1930589664.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,1016.183,
4312,U001,0200759878,SA foundation,2020-03-12 03:53:29.437500000,2020.0,1930585922.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,35260.449,
4313,U001,0200744019,TARG associates,2020-04-12 07:16:27.015625000,2020.0,1930717588.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,8804.187,
4314,U001,0200780383,MEIJ trust,2020-04-16 13:39:10.906250000,2020.0,1930751168.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,26542.733,
4315,U001,0200769623,WAL-MAR in,2020-04-06 17:01:13.562500000,2020.0,1930715045.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,22233.792,
4316,U001,0200778998,CE in,2020-03-10 00:07:32.906250000,2020.0,1930575399.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,37028.936,
4317,U001,0200455322,PEA co,2020-05-12 18:14:19.234375000,2020.0,1930768953.0,2020-04-10 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAD5,49795.368,0-15
4318,U001,0200704045,RA ,2020-04-19 22:58:54.312500000,2020.0,1930766815.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,12098.456999999999,
4319,U001,0200769623,WAL-MAR ,2020-04-25 06:01:00.906250000,2020.0,1930772655.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,10629.542,
4320,U001,0200769623,WAL-MAR associates,2020-03-14 18:09:24.250000000,2020.0,1930610485.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,44664.424,
4321,U001,0200762950,HAR in,2020-04-05 23:02:18.562500000,2020.0,1930700493.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,12153.259999999998,
4322,U001,0200744019,TARG trust,2020-05-02 11:37:42.328125000,2020.0,1930800534.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,35842.890999999996,
4323,U001,0200762301,C&S WH ,2020-04-02 15:30:30.187500000,2020.0,1930687464.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,85473.94799999999,
4324,U001,200769623,WAL-MAR associates,2020-05-17 08:34:34.937500000,2020.0,1930883077.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,23018.926,
4325,U001,0200761734,H E BUT co,2020-03-14 15:52:58.312500000,2020.0,1930615446.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,47665.687999999995,
4326,U001,0100036538,DENVER llc,2020-05-22 12:03:31.500000000,2020.0,1930818194.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,1016.4,0-15
4327,U001,0200769623,WAL-MAR us,2020-05-01 00:12:23.343750000,2020.0,1930808611.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,1388.3449999999998,
4328,U001,0200020431,DEC trust,2020-05-14 07:30:31.125000000,2020.0,1930860739.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,366.57599999999996,
4329,U001,0200744019,TARG foundation,2020-04-21 13:28:02.406250000,2020.0,1930762775.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,2023.588,
4330,U001,0200435191,C& foundation,2020-05-07 10:45:08.101562500,2020.0,1930570812.0,2020-03-04 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAGD,5715.437,
4331,U001,0200704858,WAKE us,2020-04-17 01:00:46.468750000,2020.0,1930753462.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,91857.22,
4332,U001,0200920735,ALBERT in,2020-04-08 04:10:38.562500000,2020.0,1930713239.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,79617.559,
4333,U001,0200418007,AM co,2020-03-19 09:31:44.218750000,2020.0,1930606521.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,1019.2559999999999,
4334,U001,0200759878,SA foundation,2020-05-16 01:32:19.656250000,2020.0,1930858134.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,33823.93,
4335,U001,200936373,SUPE corp,2020-05-13 10:22:14.296875000,2020.0,1930838518.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,83949.537,
4336,U001,0200707822,PUBLI trust,2020-04-09 22:43:47.828125000,2020.0,1930715883.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,93283.246,
4337,U001,0200820380,SMITH'S ,2020-04-20 14:14:22.156250000,2020.0,1930769178.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,70310.086,
4338,U001,0200792734,MDV/ associates,2020-03-25 15:37:11.343750000,2020.0,1930652002.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,69374.438,
4339,U001,0200353024,DECA associates,2020-03-30 05:31:55.125000000,2020.0,1930689560.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,5387.41,
4340,U001,0200762301,C&S WH llc,2020-04-23 18:24:49.375000000,2020.0,1930781581.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAC6,74690.329,
4341,U001,0200820380,SMITH'S ,2020-05-16 18:57:32.343750000,2020.0,1930857261.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,40743.121999999996,
4342,U001,0200739534,OK us,2020-03-21 01:39:02.062500000,2020.0,1930632189.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,16436.146999999997,
4343,U001,0200762301,C&S WH ,2020-04-08 15:03:53.343750000,2020.0,1930723143.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAC6,56835.464,
4344,U001,0200772595,SAFEW associates,2020-03-11 01:50:37.015625000,2020.0,1930568947.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,40767.439999999995,
4345,U001,0200466603,SMITH'S co,2020-05-12 18:20:10.718750000,2020.0,1930847938.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,81154.01,
4346,U001,0200769369,DI associates,2020-04-20 23:23:22.968750000,2020.0,1930775861.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,56448.84,
4347,U001,0200769623,WAL-MAR co,2020-04-02 23:06:07.500000000,2020.0,1930691840.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,33.096,
4348,U001,200152991,JET corporation,2020-03-26 22:04:41.937500000,2020.0,1930662065.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,630.203,
4349,U001,0200794332,COST trust,2020-03-06 16:31:27.937500000,2020.0,1930566818.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAAX,505.69399999999996,
4350,U001,0200759878,SA associates,2020-03-14 10:33:08.906250000,2020.0,1930586261.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,9783.865,
4351,U001,0200769623,WAL-MAR trust,2020-03-12 16:43:26.750000000,2020.0,1930593006.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,48274.849,
4352,U001,0200707822,PUBLI corporation,2020-04-21 16:14:27.000000000,2020.0,1930777488.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,66817.002,
4353,CA02,0140105508,DOLLARA co,2020-04-06 16:52:34.250000000,2020.0,2960617990.0,2020-03-03 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-06 00:00:00.000000000,CA10,17634.29,16-30
4354,U001,0200772670,ASSOCIAT us,2020-04-21 16:35:58.937500000,2020.0,1930773266.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAU5,13475.028,
4355,U001,0200769623,WAL-MAR ,2020-05-14 10:11:33.812500000,2020.0,1930862442.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,4258.652999999999,
4356,U001,0200769623,WAL-MAR co,2020-04-23 22:15:17.843750000,2020.0,1930781746.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,15367.001999999999,
4357,U001,0200705742,DOT llc,2020-05-06 15:00:35.750000000,2020.0,1930833909.0,2020-04-28 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAD1,3754.863,
4358,U001,0200769623,WAL-MAR corp,2020-05-03 16:41:31.906250000,2020.0,1930821827.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,7333.851,
4359,U001,0200769623,WAL-MAR corporation,2020-05-04 20:12:47.343750000,2020.0,1930825689.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,17455.179,
4360,U001,0200759878,SA corp,2020-03-20 10:33:08.906250000,2020.0,1930637512.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,15047.332999999999,
